922;Pawmo;パモット;Pohmotte;Pamamo;빠모트;布土撥;布土拨
923;Pawmot;パーモット;Pohmarmotte;Pamomamo;빠르모트;巴布土撥;巴布土拨
924;Tandemaus;ワッカネズミ;Compagnol;Zwieps;두리쥐;一對鼠;一对鼠
925;Maushold;イッカネズミ;Famignol;Famieps;파밀리쥐;一家鼠;一家鼠
926;Fidough;パピモッチ;Pâtachiot;Hefel;쫀도기;狗仔包;狗仔包
927;Dachsbun;バウッツェル;Briochien;Backel;바우첼;麻花犬;麻花犬
928;Smoliv;ミニーブ;Olivini;Olini;미니브;迷你芙;迷你芙
929;Dolliv;オリーニョ;Olivado;Olivinio;올리뇨;奧利紐;奥利纽
930;Arboliva;オリーヴァ;Arboliva;Olithena;올리르바;奧利瓦;奥利瓦
931;Squawkabilly;イキリンコ;Tapatoès;Krawalloro;시비꼬;怒鸚哥;怒鹦哥
932;Nacli;コジオ;Selutin;Geosali;베베솔트;鹽石寶;盐石宝
933;Naclstack;ジオヅム;Amassel;Sedisal;스태솔트;鹽石壘;盐石垒
934;Garganacl;キョジオーン;Gigansel;Saltigant;콜로솔트;鹽石巨靈;盐石巨灵
935;Charcadet;カルボウ;Charbambin;Knarbon;카르본;炭小侍;炭小侍
936;Armarouge;グレンアルマ;Carmadura;Crimanzo;카디나르마;紅蓮鎧騎;红莲铠骑
937;Ceruledge;ソウブレイズ;Malvalame;Azugladis;파라블레이즈;蒼炎刃鬼;苍炎刃鬼
938;Tadbulb;ズピカ;Têtampoule;Blipp;빈나두;光蚪仔;光蚪仔
939;Bellibolt;ハラバリー;Ampibidou;Wampitz;찌리배리;電肚蛙;电肚蛙
940;Wattrel;カイデン;Zapétrel;Voltrel;찌리비;電海燕;电海燕
941;Kilowattrel;タイカイデン;Fulgulairo;Voltrean;찌리비크;大電海燕;大电海燕
942;Maschiff;オラチフ;Grondogue;Mobtiff;오라티프;偶叫獒;偶叫獒
943;Mabosstiff;マフィティフ;Dogrino;Mastifioso;마피티프;獒教父;獒教父
944;Shroodle;シルシュルー;Gribouraigne;Sproxi;땃쭈르;滋汁鼴;滋汁鼹
945;Grafaiai;タギングル;Tag-Tag;Affiti;태깅구르;塗標客;涂标客
946;Bramblin;アノクサ;Virovent;Weherba;그푸리;納噬草;纳噬草
947;Brambleghast;アノホラグサ;Virevorreur;Horrerba;공푸리;怖納噬草;怖纳噬草
948;Toedscool;ノノクラゲ;Terracool;Tentagra;들눈해;原野水母;原野水母
949;Toedscruel;リククラゲ;Terracruel;Tenterra;육파리;陸地水母;陸地水母
950;Klawf;ガケガニ;Craparoi;Klibbe;절벼게;毛崖蟹;毛崖蟹
951;Capsakid;カプサイジ;Pimito;Chilingel;캡싸이;熱辣娃;热辣娃
952;Scovillain;スコヴィラン;Scovilain;Halupenjo;스코빌런;狠辣椒;狠辣椒
953;Rellor;シガロコ;Léboulérou;Relluk;구르데;蟲滾泥;虫滚泥
954;Rabsca;ベラカス;Bérasca;Skarabaks;베라카스;蟲甲聖;虫甲圣
955;Flittle;ヒラヒナ;Flotillon;Flattutu;하느라기;飄飄雛;飘飘雏
956;Espathra;クエスパトラ;Cléopsytra;Psiopatra;클레스퍼트라;超能豔鴕;超能艳鸵
957;Tinkatink;カヌチャン;Forgerette;Forgita;어리짱;小鍛匠;小锻匠
958;Tinkatuff;ナカヌチャン;Forgella;Tafforgita;벼리짱;巧鍛匠;巧锻匠
959;Tinkaton;デカヌチャン;Forgelina;Granforgita;두드리짱;巨鍛匠;巨锻匠
960;Wiglett;ウミディグダ;Taupikeau;Schligda;바다그다;海地鼠;海地鼠
961;Wugtrio;ウミトリオ;Triopikeau;Schligdri;바닥트리오;三海地鼠;三海地鼠
962;Bombirdier;オトシドリ;Lestombaile;Adebom;떨구새;下石鳥;下石鸟
963;Finizen;ナミイルカ;Dofin;Normifin;맨돌핀;波普海豚;波普海豚
964;Palafin;イルカマン;Superdofin;Delfinator;돌핀맨;海豚俠;海豚侠
965;Varoom;ブロロン;Vrombi;Knattox;부르롱;噗隆隆;噗隆隆
966;Revavroom;ブロロローム;Vrombotor;Knattatox;부르르룸;普隆隆姆;普隆隆姆
967;Cyclizar;モトトカゲ;Motorizard;Mopex;모토마;摩托蜥;摩托蜥
968;Orthworm;ミミズズ;Ferdeter;Schlurm;꿈트렁;拖拖蚓;拖拖蚓
969;Glimmet;キラーメ;Germéclat;Lumispross;초롱순;晶光芽;晶光芽
970;Glimmora;キラフロル;Floréclat;Lumiflora;킬라플로르;晶光花;晶光花
971;Greavard;ボチ;Toutombe;Gruff;망망이;墓仔狗;墓仔狗
972;Houndstone;ハカドッグ;Tomberro;Friedwuff;묘두기;墓揚犬;墓扬犬
973;Flamigo;カラミンゴ;Flamenroule;Flaminkno;꼬이밍고;纏紅鶴;缠红鹤
974;Cetoddle;アルクジラ;Piétacé;Flaniwal;터벅고래;走鯨;走鲸
975;Cetitan;ハルクジラ;Balbalèze;Kolowal;우락고래;浩大鯨;浩大鲸
976;Veluza;ミガルーサ;Délestin;Agiluza;가비루사;輕身鱈;轻身鳕
977;Dondozo;ヘイラッシャ;Oyacata;Heerashai;어써러셔;吃吼霸;吃吼霸
978;Tatsugiri;シャリタツ;Nigirigon;Nigiragi;싸리용;米立龍;米立龙
979;Annihilape;コノヨザル;Courrousinge;Epitaff;저승갓숭;棄世猴;弃世猴
980;Clodsire;ドオー;Terraiste;Suelord;토오;土王;土王
981;Farigiraf;リキキリン;Farigiraf;Farigiraf;키키링;奇麒麟;奇麒麟
982;Dudunsparce;ノココッチ;Deusolourdo;Dummimisel;노고고치;土龍節節;土龙节节
983;Kingambit;ドドゲザン;Scalpereur;Gladimperio;대도각참;仆斬將軍;仆斬將軍
984;Great Tusk;イダイナキバ;Fort-Ivoire;Riesenzahn;위대한엄니;雄偉牙;雄伟牙
985;Scream Tail;サケブシッポ;Hurle-Queue;Brüllschweif;우렁찬꼬리;吼叫尾;吼叫尾
986;Brute Bonnet;アラブルタケ;Fongus-Furie;Wutpilz;사나운버섯;猛惡菇;猛恶菇
987;Flutter Mane;ハバタクカミ;Flotte-Mèche;Flatterhaar;날개치는머리;振翼髮;振翼发
988;Slither Wing;チヲハウハネ;Rampe-Ailes;Kriechflügel;땅을기는날개;爬地翅;爬地翅
989;Sandy Shocks;スナノケガワ;Pelage-Sablé;Sandfell;모래털가죽;沙鐵皮;沙铁皮
990;Iron Treads;テツノワダチ;Roue-de-Fer;Eisenrad;무쇠바퀴;鐵轍跡;铁辙迹
991;Iron Bundle;テツノツツミ;Hotte-de-Fer;Eisenbündel;무쇠보따리;鐵包袱;铁包袱
992;Iron Hands;テツノカイナ;Paume-de-Fer;Eisenhand;무쇠손;鐵臂膀;铁臂膀
993;Iron Jugulis;テツノコウベ;Têtes-de-Fer;Eisenhals;무쇠머리;鐵脖頸;铁脖颈
994;Iron Moth;テツノドクガ;Mite-de-Fer;Eisenfalter;무쇠독나방;鐵毒蛾;铁毒蛾
995;Iron Thorns;テツノイバラ;Épine-de-Fer;Eisendorn;무쇠가시;鐵荊棘;铁荆棘
996;Frigibax;セビエ;Frigodo;Frospino;드니차;涼脊龍;凉脊龙
997;Arctibax;セゴール;Cryodo;Cryospino;드니꽁;凍脊龍;冻脊龙
998;Baxcalibur;セグレイブ;Glaivodo;Espinodon;드닐레이브;戟脊龍;戟脊龙
999;Gimmighoul;コレクレー;Mordudor;Gierspenst;모으령;索財靈;索财灵
1000;Gholdengo;サーフゴー;Gromago;Monetigo;타부자고;賽富豪;赛富豪
1001;Wo-Chien;チオンジェン;Chongjian;Chongjian;총지엔;古簡蝸;古简蜗
1002;Chien-Pao;パオジアン;Baojian;Baojian;파오젠;古劍豹;古剑豹
1003;Ting-Lu;ディンルー;Dinglu;Dinglu;딩루;古鼎鹿;古鼎鹿
1004;Chi-Yu;イーユイ;Yuyu;Yuyu;위유이;古玉魚;古玉鱼
1005;Roaring Moon;トドロクツキ;Rugit-Lune;Donnersichel;고동치는달;轟鳴月;轰鸣月
1006;Iron Valiant;テツノブジン;Garde-de-Fer;Eisenkrieger;무쇠무인;鐵武者;铁武者
1007;Koraidon;コライドン;Koraidon;Koraidon;코라이돈;故勒頓;故勒顿
1008;Miraidon;ミライドン;Miraidon;Miraidon;미라이돈;密勒頓;密勒顿
